# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE FULL SWEEP BEHIND TRUE_CAUSAL_STATE.tsv: 66 policies x 8 score columns, 5 seeds, all-session denominators, in-sweep shuffled null on every cell.
# THE LEVEL FAMILIES (TAU x7, OCCUPANCY x3) RUN HERE FOR THE FIRST TIME ON PROPERLY-FITTED CALIBRATED TARGETS.  They were absent from ARRIVAL_FITTED.tsv because the fitted score columns existed only on eval rows, so their training-block reference was all-NaN and both families returned empty seat lists that were then silently dropped.
# S_TABPFN is in the column set on purpose: it is the only score with calibrated GLOBAL discrimination, which is the shape a level rule eats, and its earlier dismissal was measured against the within-cell objective the leak audit voided.
# THE LEAKY SECRETARY FAMILY IS DELIBERATELY ABSENT.  It is void, and carrying it would only widen the search-adjusted null the honest arms have to clear.
# SECDECL's grid is EXTENDED DOWNWARD (f from 0.05) because the era diagnosis says the cell's best arrives at ~26% of the phase clock.  The old grid began at 0.25 — at its own boundary.
mode	era	criterion	score_column	family	policy	n_seeds	usd_per_session_ALL	sd_usd	ci_lo	ci_hi	n_trades_total	n_firing_sessions	n_era_sessions	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.65	5	5.26	13.45	-55.85	66.37	445.0	354.4	459	5.61	0.139	-66.3	2675.0	0.002
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.75	5	-2.11	11.07	-58.77	54.55	322.8	280.8	459	-3.34	0.164	-55.75	2675.0	-0.0008
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.9	5	-4.46	6.82	-48.64	39.71	193.8	180.0	459	-10.67	0.206	-85.02	2675.0	-0.0017
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.3	5	-62.92	15.98	-140.56	14.73	852.6	457.0	459	-33.95	0.084	-56.45	2675.0	-0.0235
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.5	5	-76.33	12.66	-150.26	-2.4	705.0	443.2	459	-49.71	0.099	-48.34	2675.0	-0.0285
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.65	5	-40.06	17.21	-110.4	30.29	528.6	393.6	459	-34.39	0.111	-51.26	2675.0	-0.015
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.75	5	-27.45	23.82	-92.8	37.91	411.6	337.4	459	-30.0	0.131	-41.28	2675.0	-0.0103
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.9	5	-20.15	23.63	-78.97	38.66	282.0	249.8	459	-30.46	0.17	-71.63	2675.0	-0.0075
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.3	5	-19.74	9.82	-74.8	35.33	772.8	450.4	459	-11.74	0.116	-84.58	2675.0	-0.0074
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.5	5	-33.4	17.72	-78.31	11.52	530.6	390.8	459	-28.61	0.134	-82.42	2675.0	-0.0125
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.65	5	-29.14	2.44	-62.95	4.67	272.6	235.8	459	-49.2	0.188	-81.68	2675.0	-0.0109
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.75	5	-25.88	2.11	-52.82	1.07	158.0	149.6	459	-75.24	0.249	-56.47	2675.0	-0.0097
inner	E6	BINDING	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.9	5	-10.5	4.95	-29.22	8.22	61.8	60.8	459	-76.43	0.382	-56.24	2675.0	-0.0039
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.05	5	-68.7	37.69	-145.41	8.0	530.8	393.0	459	-59.35	0.099	-30.41	2675.0	-0.0257
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.1	5	-50.77	12.12	-119.65	18.11	380.2	305.2	459	-61.26	0.138	-48.51	2675.0	-0.019
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.15	5	-19.86	10.49	-77.5	37.77	280.0	237.4	459	-32.37	0.163	-64.22	2675.0	-0.0074
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.25	5	-20.93	8.72	-61.2	19.35	153.8	142.2	459	-61.97	0.238	-48.48	2675.0	-0.0078
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.4	5	-4.66	6.59	-30.62	21.3	52.0	49.4	459	-38.31	0.484	-32.37	2675.0	-0.0017
inner	E6	BINDING	A_PBAR_RAW	SECNHAT	SECNHAT_0.6	5	-2.49	2.47	-12.76	7.78	12.6	12.6	459	-97.65	0.913	-11.33	2675.0	-0.0009
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.05	5	-54.19	34.54	-127.06	18.69	568.2	405.6	459	-43.8	0.088	-26.78	2675.0	-0.0203
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.1	5	-51.03	31.15	-124.43	22.37	477.8	368.4	459	-48.71	0.11	-58.89	2675.0	-0.0191
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.15	5	-31.26	28.28	-96.1	33.58	361.4	305.6	459	-38.72	0.143	-63.95	2675.0	-0.0117
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.25	5	0.84	9.18	-40.46	42.15	158.0	150.2	459	3.17	0.242	-41.54	2675.0	0.0003
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.4	5	1.97	2.79	-7.83	11.78	21.2	21.2	459	43.98	0.722	-51.48	2675.0	0.0007
inner	E6	BINDING	A_PBAR_RAW	SECTIME	SECTIME_0.6	5	-1.18	1.0	-3.62	1.26	1.4	1.4	459	-360.0	-22.25	-25.99	2675.0	-0.0004
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.05	5	-54.19	34.54	-127.06	18.69	568.2	405.6	459	-43.8	0.088	-94.88	2675.0	-0.0203
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.1	5	-51.03	31.15	-124.43	22.37	477.8	368.4	459	-48.71	0.11	-68.22	2675.0	-0.0191
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.15	5	-31.26	28.28	-96.1	33.58	361.4	305.6	459	-38.72	0.143	-42.36	2675.0	-0.0117
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.25	5	0.84	9.18	-40.46	42.15	158.0	150.2	459	3.17	0.242	-51.99	2675.0	0.0003
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.4	5	1.97	2.79	-7.83	11.78	21.2	21.2	459	43.98	0.722	-32.44	2675.0	0.0007
inner	E6	BINDING	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.6	5	-1.18	1.0	-3.62	1.26	1.4	1.4	459	-360.0	-22.25	-22.11	2675.0	-0.0004
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.5	5	-36.17	0.71	-128.43	56.09	924.0	459.0	459	-17.97	0.068	-32.77	2675.0	-0.0135
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.7	5	-41.17	2.41	-133.92	51.59	923.2	459.0	459	-20.47	0.068	0.21	2675.0	-0.0154
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.8	5	-19.24	6.28	-116.68	78.2	895.8	459.0	459	-9.87	0.068	-12.06	2675.0	-0.0072
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.9	5	-39.45	16.58	-132.09	53.18	746.6	459.0	459	-24.3	0.078	-49.59	2675.0	-0.0147
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.95	5	-4.2	14.18	-98.78	90.39	589.4	451.0	459	-3.16	0.087	-52.2	2675.0	-0.0016
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.975	5	-17.77	23.32	-107.48	71.95	492.6	426.2	459	-16.7	0.098	-48.14	2675.0	-0.0066
inner	E6	BINDING	A_PBAR_RAW	TAU_LEVEL	TAU_0.99	5	19.83	12.05	-65.96	105.62	350.8	332.8	459	25.63	0.124	-41.07	2675.0	0.0074
inner	E6	BINDING	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.8	5	-56.36	25.89	-150.33	37.61	858.6	458.8	459	-30.17	0.072	-13.05	2675.0	-0.0211
inner	E6	BINDING	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.9	5	-27.21	31.64	-120.17	65.75	818.8	457.8	459	-15.59	0.071	-24.43	2675.0	-0.0102
inner	E6	BINDING	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.95	5	-36.2	28.88	-128.64	56.24	789.6	456.6	459	-21.35	0.076	-63.87	2675.0	-0.0135
inner	E6	BINDING	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.99	5	-46.91	38.63	-137.7	43.88	762.6	453.8	459	-28.97	0.08	-24.42	2675.0	-0.0175
inner	E6	BINDING	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.5	5	4.96	19.6	-93.45	103.37	890.2	459.0	459	2.47	0.074	48.62	2675.0	0.0019
inner	E6	BINDING	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.7	5	6.05	15.72	-92.94	105.04	823.2	459.0	459	3.3	0.073	-21.78	2675.0	0.0023
inner	E6	BINDING	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.9	5	-14.56	15.55	-104.5	75.38	752.6	457.2	459	-8.97	0.073	11.12	2675.0	-0.0054
inner	E6	BINDING	A_PWIN_CAL	FIRST	FIRST_3	5	-35.81	0.0	-128.09	56.46	924.0	459.0	459	-17.79	0.068	-35.81	2675.0	-0.0134
inner	E6	BINDING	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_0.5	5	-68.62	10.57	-124.53	-12.72	226.6	220.0	459	-139.56	0.247	-50.37	2675.0	-0.0257
inner	E6	BINDING	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_1	5	-74.84	17.07	-144.54	-5.14	525.0	440.2	459	-65.45	0.159	-38.17	2675.0	-0.028
inner	E6	BINDING	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_2	5	-62.16	19.31	-138.43	14.11	532.4	442.4	459	-53.61	0.155	-42.37	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.3	5	-58.13	54.37	-144.92	28.67	844.0	459.0	459	-31.84	0.071	-40.04	2675.0	-0.0217
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.5	5	-60.8	52.5	-146.44	24.85	805.8	458.2	459	-34.96	0.071	-56.23	2675.0	-0.0227
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.65	5	-55.33	42.94	-143.79	33.12	789.0	457.8	459	-32.4	0.075	-57.77	2675.0	-0.0207
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.75	5	-64.19	53.51	-150.28	21.9	775.8	457.4	459	-38.35	0.075	-18.64	2675.0	-0.024
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.9	5	-63.96	52.65	-150.31	22.39	754.4	455.2	459	-39.49	0.077	-41.94	2675.0	-0.0239
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.15_0.3	5	-60.65	28.82	-141.53	20.22	755.6	452.0	459	-36.77	0.075	-70.62	2675.0	-0.0227
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.15_0.5	5	-66.25	15.17	-146.31	13.8	687.6	443.6	459	-44.45	0.077	-79.63	2675.0	-0.0248
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.15_0.65	5	-64.99	20.17	-145.27	15.29	662.4	437.0	459	-45.48	0.08	-72.38	2675.0	-0.0243
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.15_0.75	5	-62.52	19.21	-141.45	16.41	645.6	433.2	459	-45.09	0.081	-76.37	2675.0	-0.0234
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.15_0.9	5	-70.15	18.35	-148.23	7.93	616.2	425.0	459	-53.06	0.084	-53.49	2675.0	-0.0262
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.1_0.3	5	-104.94	20.85	-188.86	-21.03	793.4	457.4	459	-60.73	0.075	-101.74	2675.0	-0.0392
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.1_0.5	5	-104.08	10.79	-190.04	-18.13	739.0	455.6	459	-64.64	0.084	-71.4	2675.0	-0.0389
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.1_0.65	5	-85.06	8.79	-172.43	2.3	718.2	453.2	459	-54.53	0.087	-90.78	2675.0	-0.0318
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.1_0.75	5	-96.99	24.81	-180.99	-12.99	702.8	451.2	459	-63.91	0.086	-55.22	2675.0	-0.0363
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.1_0.9	5	-93.35	22.8	-178.51	-8.19	679.0	447.0	459	-63.6	0.09	-84.93	2675.0	-0.0349
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.25_0.3	5	-45.38	13.75	-107.16	16.41	531.0	390.8	459	-39.05	0.105	-52.96	2675.0	-0.017
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.25_0.5	5	-43.58	20.18	-103.52	16.35	441.6	345.0	459	-44.65	0.112	-61.8	2675.0	-0.0163
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.25_0.65	5	-38.81	16.8	-97.3	19.68	405.8	324.0	459	-43.56	0.12	-85.99	2675.0	-0.0145
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.25_0.75	5	-41.46	15.89	-98.7	15.77	389.4	312.8	459	-48.49	0.121	-73.7	2675.0	-0.0155
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.25_0.9	5	-38.75	16.43	-95.05	17.55	365.8	297.2	459	-47.96	0.131	-51.84	2675.0	-0.0145
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.2_0.3	5	-15.13	37.02	-96.46	66.19	663.0	435.6	459	-10.67	0.088	-46.47	2675.0	-0.0057
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.2_0.5	5	-8.18	33.2	-88.54	72.18	594.8	416.0	459	-6.45	0.095	-77.69	2675.0	-0.0031
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.2_0.65	5	-14.81	30.17	-95.5	65.87	565.2	405.4	459	-12.11	0.1	-24.11	2675.0	-0.0055
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.2_0.75	5	-12.93	33.06	-93.6	67.74	548.4	398.2	459	-10.8	0.1	-37.05	2675.0	-0.0048
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.2_0.9	5	-20.05	32.57	-98.37	58.27	516.4	385.4	459	-17.78	0.108	-58.89	2675.0	-0.0075
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.35_0.3	5	-22.8	17.07	-57.44	11.84	281.4	244.0	459	-38.29	0.184	-42.74	2675.0	-0.0085
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.35_0.5	5	-16.94	12.26	-47.08	13.2	170.2	160.8	459	-46.98	0.207	-52.76	2675.0	-0.0063
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.35_0.65	5	-23.41	9.72	-52.78	5.95	145.6	139.4	459	-74.21	0.247	-38.7	2675.0	-0.0088
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.35_0.75	5	-17.72	11.53	-46.57	11.13	134.6	129.0	459	-60.04	0.262	-65.42	2675.0	-0.0066
inner	E6	BINDING	A_PWIN_CAL	SECDECL	SECDECL_0.35_0.9	5	-18.74	14.76	-45.87	8.4	120.4	116.2	459	-70.42	0.293	-83.41	2675.0	-0.007
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.05	5	-62.11	20.33	-143.33	19.11	595.0	418.8	459	-47.82	0.109	-51.46	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.1	5	-51.55	30.2	-123.15	20.05	444.2	349.2	459	-53.2	0.11	-65.68	2675.0	-0.0193
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.15	5	-31.15	28.75	-91.54	29.23	320.0	273.2	459	-44.07	0.143	-56.64	2675.0	-0.0116
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.25	5	-24.34	19.37	-68.18	19.51	164.0	150.0	459	-67.32	0.27	-26.36	2675.0	-0.0091
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.4	5	2.48	16.5	-36.17	41.13	68.4	65.4	459	19.37	0.546	-33.74	2675.0	0.0009
inner	E6	BINDING	A_PWIN_CAL	SECNHAT	SECNHAT_0.6	5	8.93	8.5	-15.78	33.64	32.2	30.6	459	124.46	0.729	-25.07	2675.0	0.0033
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.05	5	-46.05	33.99	-130.41	38.31	607.4	426.6	459	-34.97	0.103	-35.15	2675.0	-0.0172
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.1	5	-62.0	37.82	-142.18	18.18	528.6	399.4	459	-54.51	0.119	-52.6	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.15	5	-68.31	24.46	-137.74	1.12	419.0	342.4	459	-75.19	0.145	-85.63	2675.0	-0.0255
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.25	5	-23.85	25.26	-64.48	16.79	184.0	170.4	459	-58.97	0.229	-44.58	2675.0	-0.0089
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.4	5	9.49	5.36	-10.96	29.94	32.0	32.0	459	135.95	0.711	-30.44	2675.0	0.0035
inner	E6	BINDING	A_PWIN_CAL	SECTIME	SECTIME_0.6	5	1.73	3.15	-11.26	14.73	4.4	4.4	459	240.92	0.294	-16.49	2675.0	0.0006
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.05	5	-46.05	33.99	-130.41	38.31	607.4	426.6	459	-34.97	0.103	-67.67	2675.0	-0.0172
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.1	5	-62.0	37.82	-142.18	18.18	528.6	399.4	459	-54.51	0.119	-50.82	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.15	5	-68.31	24.46	-137.74	1.12	419.0	342.4	459	-75.19	0.145	-54.09	2675.0	-0.0255
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.25	5	-23.85	25.26	-64.48	16.79	184.0	170.4	459	-58.97	0.229	-36.28	2675.0	-0.0089
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.4	5	9.49	5.36	-10.96	29.94	32.0	32.0	459	135.95	0.711	-35.47	2675.0	0.0035
inner	E6	BINDING	A_PWIN_CAL	SECTIME_RE	SECTIME_RE_0.6	5	1.73	3.15	-11.26	14.73	4.4	4.4	459	240.92	0.294	-21.23	2675.0	0.0006
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.5	5	-17.05	17.94	-107.64	73.54	612.2	419.4	459	-12.69	0.089	-59.34	2675.0	-0.0064
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.7	5	11.37	11.66	-71.01	93.76	391.4	329.0	459	13.54	0.118	14.09	2675.0	0.0043
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.8	5	-5.87	11.86	-79.88	68.15	274.2	258.2	459	-10.19	0.164	-33.48	2675.0	-0.0022
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.9	5	9.3	11.68	-54.65	73.26	187.4	182.8	459	24.38	0.207	1.22	2675.0	0.0035
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.95	5	9.88	40.62	-46.19	65.96	120.6	118.4	459	34.44	0.307	-21.98	2675.0	0.0037
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.975	5	7.43	20.43	-41.0	55.86	81.6	80.2	459	50.28	0.414	-48.35	2675.0	0.0028
inner	E6	BINDING	A_PWIN_CAL	TAU_LEVEL	TAU_0.99	5	-0.11	12.41	-32.23	32.0	36.4	35.8	459	-19.47	0.692	-60.99	2675.0	-0.0
inner	E6	BINDING	A_PWIN_RAW	CELLSOFAR	CELLSOFAR_0.8	5	-45.44	39.64	-138.93	48.06	814.4	458.4	459	-25.78	0.076	-8.61	2675.0	-0.017
inner	E6	BINDING	A_PWIN_RAW	CELLSOFAR	CELLSOFAR_0.9	5	-30.79	32.95	-126.66	65.08	768.6	456.4	459	-18.64	0.082	-37.09	2675.0	-0.0115
inner	E6	BINDING	A_PWIN_RAW	CELLSOFAR	CELLSOFAR_0.95	5	-49.94	27.76	-140.75	40.87	734.8	452.6	459	-31.49	0.09	-69.77	2675.0	-0.0187
inner	E6	BINDING	A_PWIN_RAW	CELLSOFAR	CELLSOFAR_0.99	5	-42.08	31.26	-129.97	45.82	703.0	448.0	459	-27.96	0.093	-46.99	2675.0	-0.0157
inner	E6	BINDING	A_PWIN_RAW	DAYSOFAR	DAYSOFAR_0.5	5	8.92	20.13	-93.04	110.88	877.6	459.0	459	4.52	0.074	46.46	2675.0	0.0033
inner	E6	BINDING	A_PWIN_RAW	DAYSOFAR	DAYSOFAR_0.7	5	-8.39	5.83	-103.57	86.79	803.4	459.0	459	-4.8	0.071	-22.7	2675.0	-0.0031
inner	E6	BINDING	A_PWIN_RAW	DAYSOFAR	DAYSOFAR_0.9	5	-15.01	26.23	-105.47	75.45	726.6	455.8	459	-9.54	0.081	15.29	2675.0	-0.0056
inner	E6	BINDING	A_PWIN_RAW	FIRST	FIRST_3	5	-35.81	0.0	-128.09	56.46	924.0	459.0	459	-17.79	0.068	-35.81	2675.0	-0.0134
inner	E6	BINDING	A_PWIN_RAW	OCC_LEVEL	OCCUPANCY_0.5	5	-62.1	20.1	-116.09	-8.11	221.4	215.2	459	-128.64	0.254	-45.06	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_RAW	OCC_LEVEL	OCCUPANCY_1	5	-86.07	16.3	-153.4	-18.74	524.2	440.2	459	-75.4	0.162	-37.88	2675.0	-0.0322
inner	E6	BINDING	A_PWIN_RAW	OCC_LEVEL	OCCUPANCY_2	5	-60.08	6.02	-137.34	17.19	533.4	442.4	459	-51.7	0.159	-31.13	2675.0	-0.0225
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.3	5	-102.56	22.21	-186.4	-18.73	776.8	457.4	459	-60.55	0.081	-37.59	2675.0	-0.0383
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.5	5	-91.74	20.09	-175.92	-7.57	746.6	456.2	459	-56.41	0.085	-47.86	2675.0	-0.0343
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.65	5	-98.86	27.55	-182.0	-15.72	730.6	454.8	459	-62.09	0.084	-39.12	2675.0	-0.037
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.75	5	-100.46	27.62	-183.71	-17.21	720.0	452.6	459	-64.07	0.087	-27.44	2675.0	-0.0376
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.05_0.9	5	-86.8	25.85	-169.8	-3.81	700.2	448.0	459	-56.83	0.087	-50.04	2675.0	-0.0324
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.3	5	-96.47	32.85	-173.73	-19.21	654.2	438.6	459	-67.99	0.087	-61.22	2675.0	-0.0361
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.5	5	-95.31	33.63	-171.15	-19.46	605.4	425.6	459	-72.84	0.089	-69.88	2675.0	-0.0356
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.65	5	-84.86	32.28	-161.82	-7.9	580.0	416.4	459	-68.05	0.091	-71.45	2675.0	-0.0317
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.75	5	-84.96	31.53	-159.58	-10.35	565.0	411.0	459	-69.91	0.094	-71.28	2675.0	-0.0318
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.15_0.9	5	-82.09	32.2	-155.76	-8.41	535.2	399.2	459	-70.7	0.099	-42.23	2675.0	-0.0307
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.3	5	-103.71	21.77	-186.76	-20.67	721.0	453.4	459	-65.9	0.09	-104.63	2675.0	-0.0388
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.5	5	-102.13	18.19	-184.78	-19.47	679.2	450.0	459	-68.95	0.094	-63.03	2675.0	-0.0382
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.65	5	-104.82	13.9	-187.52	-22.12	660.2	446.4	459	-72.77	0.095	-90.61	2675.0	-0.0392
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.75	5	-111.29	22.69	-192.18	-30.4	646.0	441.6	459	-79.01	0.096	-50.08	2675.0	-0.0416
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.1_0.9	5	-94.71	27.24	-174.39	-15.03	623.2	434.6	459	-69.57	0.099	-75.38	2675.0	-0.0354
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.3	5	-60.0	21.07	-112.57	-7.42	391.6	321.4	459	-69.7	0.119	-67.95	2675.0	-0.0224
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.5	5	-57.81	22.63	-108.8	-6.81	334.0	281.4	459	-79.03	0.129	-39.85	2675.0	-0.0216
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.65	5	-61.99	25.38	-112.07	-11.9	308.0	263.0	459	-92.3	0.14	-83.76	2675.0	-0.0232
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.75	5	-53.01	31.17	-103.09	-2.93	295.2	253.0	459	-81.76	0.143	-63.35	2675.0	-0.0198
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.25_0.9	5	-44.08	28.02	-91.74	3.58	276.6	239.0	459	-72.37	0.159	-54.55	2675.0	-0.0165
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.3	5	-26.15	25.31	-100.82	48.52	549.8	401.6	459	-22.06	0.106	-46.26	2675.0	-0.0098
inner	E6	BINDING	A_PWIN_RAW	SECDECL	SECDECL_0.2_0.5	5	-21.31	22.92	-95.31	52.68	497.6	377.0	459	-19.66	0.111	-80.16	2675.0	-0.008
