# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE DENOMINATOR IS FIXED HERE TOO: usd_per_session_ALL counts every session in the era, a non-trading session contributing $0.  usd_per_FIRING_session is the incumbent's quantity and is what produced the $1,261.25 headline out of 1.8 trades.
# THE SECRETARY FAMILY WAS NOT CAUSAL.  `arrival.seats_secretary` sets its observation window to k = round(frac * m) where m is the cell's EVENTUAL arrival count — a quantity the arrival second cannot know.  Rows marked LOOKAHEAD_m are the incumbent form and are VOID FOR DEPLOYMENT for the same reason `top_per_cell_score` was.  Every headline number the program has printed since the respecification is one of those rows.
# SECTIME_f is the causal replacement on the PHASE CLOCK: observe until t_first_arrival + f x (phase_close - t_first_arrival), both known at the first arrival (the phase close is a schedule fact).
# SECNHAT_f is the causal replacement on a COUNT: observe the first round(f x n_hat) arrivals, n_hat = the TRAINING BLOCK's mean cell size for that (asset, phase).
# SECDECL_f_p is the HYBRID the seated-vs-selected diagnosis asked for: causal-clock observation, then a bar that starts at the running max and falls linearly in phase time to the p-quantile of what has been observed.  SECRETARY x OCCUPANCY.
# top5_trade_share_of_pnl is the CONCENTRATION CHECK: the share of an arm's whole realised P&L carried by its five best trades.  A policy seating ~1 position per session over ~390 sessions whose top five trades carry most of the money is a lottery ticket, not an edge, whatever its mean reads.
# PROPHET rows are the same rules driven by the candidate's TRUE certificate — the rule-shape ceiling, HINDSIGHT, never deployable.
mode	era	criterion	target	policy	causality	usd_per_session_ALL	sd_usd	usd_per_FIRING_session	n_firing_sessions	n_era_sessions	n_trades_total	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle	aim_08causal	gap_to_aim
eval	E7	BINDING	A_PWIN	SECRETARY_0.7	LOOKAHEAD_m	-0.64	6.6	-47.98	8.6	393	8.6	-47.98	0.468	-15.01	3360.0	-0.0002	2688.0	-2688.64
eval	E7	BINDING	A_PWIN	SECRETARY_0.8	LOOKAHEAD_m	-0.1	3.96	-100.43	4.0	393	4.0	-125.54	0.581	-7.67	3360.0	-0.0	2688.0	-2688.1
eval	E7	BINDING	A_PWIN	SECTIME_0.1	causal	-10.0	59.45	-13.92	298.4	393	354.2	-11.65	0.133	-21.3	3360.0	-0.003	2688.0	-2698.0
eval	E7	BINDING	A_PWIN	SECTIME_0.25	causal	-8.0	12.49	-19.38	163.2	393	175.6	-17.89	0.205	-36.51	3360.0	-0.0024	2688.0	-2696.0
eval	E7	BINDING	A_PWIN	SECTIME_0.5	causal	-5.1	6.0	-118.41	15.8	393	15.8	-118.41	0.827	-2.56	3360.0	-0.0015	2688.0	-2693.1
eval	E7	BINDING	A_PWIN	SECTIME_0.6	causal	3.21	5.01	134.46	11.6	393	11.6	134.46	0.817	-24.54	3360.0	0.001	2688.0	-2684.79
eval	E7	BINDING	A_PWIN	SECTIME_0.7	causal	3.1	5.13	129.52	11.0	393	11.0	129.52	0.821	-7.17	3360.0	0.0009	2688.0	-2684.9
eval	E7	BINDING	A_PWIN	SECTIME_0.8	causal	-1.25	3.85	-122.15	6.2	393	6.2	-122.15	-0.728	-2.87	3360.0	-0.0004	2688.0	-2689.25
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.1	causal	-10.0	59.45	-13.92	298.4	393	354.2	-11.65	0.133	9.86	3360.0	-0.003	2688.0	-2698.0
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.25	causal	-8.0	12.49	-19.38	163.2	393	175.6	-17.89	0.205	-53.06	3360.0	-0.0024	2688.0	-2696.0
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.5	causal	-5.1	6.0	-118.41	15.8	393	15.8	-118.41	0.827	-30.87	3360.0	-0.0015	2688.0	-2693.1
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.6	causal	3.21	5.01	134.46	11.6	393	11.6	134.46	0.817	-9.47	3360.0	0.001	2688.0	-2684.79
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.7	causal	3.1	5.13	129.52	11.0	393	11.0	129.52	0.821	-6.74	3360.0	0.0009	2688.0	-2684.9
eval	E7	BINDING	A_PWIN	SECTIME_RE_0.8	causal	-1.25	3.85	-122.15	6.2	393	6.2	-122.15	-0.728	-10.63	3360.0	-0.0004	2688.0	-2689.25
eval	E7	BINDING	PROPHET	OCCUPANCY_0.5	causal	1499.48	0.0	1743.47	338.0	393	455.0	1295.15	0.08		3360.0	0.4463	2688.0	-1188.52
eval	E7	BINDING	PROPHET	OCCUPANCY_1	causal	1456.13	0.0	1683.11	340.0	393	456.0	1254.95	0.074		3360.0	0.4334	2688.0	-1231.87
eval	E7	BINDING	PROPHET	OCCUPANCY_2	causal	1822.65	0.0	2058.33	348.0	393	505.0	1418.42	0.061		3360.0	0.5425	2688.0	-865.35
eval	E7	BINDING	PROPHET	SECDECL_0.25_0.5	causal	1669.43	0.0	1669.43	393.0	393	1053.0	623.06	0.037		3360.0	0.4969	2688.0	-1018.57
eval	E7	BINDING	PROPHET	SECDECL_0.25_0.75	causal	1445.0	0.0	1510.33	376.0	393	737.0	770.53	0.059		3360.0	0.4301	2688.0	-1243.0
eval	E7	BINDING	PROPHET	SECDECL_0.25_0.9	causal	1253.96	0.0	1380.41	357.0	393	611.0	806.56	0.049		3360.0	0.3732	2688.0	-1434.04
eval	E7	BINDING	PROPHET	SECDECL_0.5_0.5	causal	952.88	0.0	957.75	391.0	393	924.0	405.28	0.064		3360.0	0.2836	2688.0	-1735.12
eval	E7	BINDING	PROPHET	SECDECL_0.5_0.75	causal	604.19	0.0	818.78	290.0	393	391.0	607.28	0.058		3360.0	0.1798	2688.0	-2083.81
eval	E7	BINDING	PROPHET	SECDECL_0.5_0.9	causal	389.23	0.0	796.71	192.0	393	230.0	665.08	0.08		3360.0	0.1158	2688.0	-2298.77
eval	E7	BINDING	PROPHET	SECDECL_0.6_0.5	causal	724.43	0.0	730.0	390.0	393	836.0	340.55	0.075		3360.0	0.2156	2688.0	-1963.57
eval	E7	BINDING	PROPHET	SECDECL_0.6_0.75	causal	417.16	0.0	697.64	235.0	393	296.0	553.87	0.081		3360.0	0.1242	2688.0	-2270.84
eval	E7	BINDING	PROPHET	SECDECL_0.6_0.9	causal	277.12	0.0	772.39	141.0	393	166.0	656.07	0.121		3360.0	0.0825	2688.0	-2410.88
eval	E7	BINDING	PROPHET	SECDECL_0.7_0.5	causal	581.17	0.0	591.71	386.0	393	740.0	308.65	0.078		3360.0	0.173	2688.0	-2106.83
eval	E7	BINDING	PROPHET	SECDECL_0.7_0.75	causal	314.94	0.0	665.44	186.0	393	217.0	570.37	0.108		3360.0	0.0937	2688.0	-2373.06
eval	E7	BINDING	PROPHET	SECDECL_0.7_0.9	causal	179.98	0.0	700.32	101.0	393	111.0	637.23	0.137		3360.0	0.0536	2688.0	-2508.02
eval	E7	BINDING	PROPHET	SECNHAT_0.1	causal	1906.69	0.0	2014.32	372.0	393	718.0	1043.63	0.061		3360.0	0.5675	2688.0	-781.31
eval	E7	BINDING	PROPHET	SECNHAT_0.25	causal	1270.34	0.0	1584.9	315.0	393	476.0	1048.83	0.069		3360.0	0.3781	2688.0	-1417.66
eval	E7	BINDING	PROPHET	SECNHAT_0.5	causal	658.25	0.0	1413.62	183.0	393	219.0	1181.24	0.129		3360.0	0.1959	2688.0	-2029.75
eval	E7	BINDING	PROPHET	SECNHAT_0.6	causal	496.17	0.0	1326.51	147.0	393	167.0	1167.64	0.16		3360.0	0.1477	2688.0	-2191.83
eval	E7	BINDING	PROPHET	SECNHAT_0.7	causal	369.86	0.0	1425.04	102.0	393	118.0	1231.81	0.202		3360.0	0.1101	2688.0	-2318.14
eval	E7	BINDING	PROPHET	SECNHAT_0.8	causal	297.68	0.0	1519.35	77.0	393	87.0	1344.71	0.252		3360.0	0.0886	2688.0	-2390.32
eval	E7	BINDING	PROPHET	SECRETARY_0.1	LOOKAHEAD_m	1781.21	0.0	1866.71	375.0	393	758.0	923.5	0.049		3360.0	0.5301	2688.0	-906.79
eval	E7	BINDING	PROPHET	SECRETARY_0.25	LOOKAHEAD_m	1117.23	0.0	1330.52	330.0	393	511.0	859.24	0.062		3360.0	0.3325	2688.0	-1570.77
eval	E7	BINDING	PROPHET	SECRETARY_0.5	LOOKAHEAD_m	546.65	0.0	1003.89	214.0	393	266.0	807.64	0.095		3360.0	0.1627	2688.0	-2141.35
eval	E7	BINDING	PROPHET	SECRETARY_0.6	LOOKAHEAD_m	373.45	0.0	889.48	165.0	393	192.0	764.4	0.113		3360.0	0.1111	2688.0	-2314.55
eval	E7	BINDING	PROPHET	SECRETARY_0.7	LOOKAHEAD_m	232.48	0.0	861.92	106.0	393	116.0	787.62	0.174		3360.0	0.0692	2688.0	-2455.52
eval	E7	BINDING	PROPHET	SECRETARY_0.8	LOOKAHEAD_m	121.09	0.0	897.9	53.0	393	56.0	849.8	0.303		3360.0	0.036	2688.0	-2566.91
eval	E7	BINDING	PROPHET	SECTIME_0.1	causal	2117.4	0.0	2167.02	384.0	393	804.0	1035.0	0.055		3360.0	0.6302	2688.0	-570.6
eval	E7	BINDING	PROPHET	SECTIME_0.25	causal	1262.49	0.0	1455.01	341.0	393	536.0	925.67	0.059		3360.0	0.3757	2688.0	-1425.51
eval	E7	BINDING	PROPHET	SECTIME_0.5	causal	308.74	0.0	885.67	137.0	393	159.0	763.12	0.155		3360.0	0.0919	2688.0	-2379.26
eval	E7	BINDING	PROPHET	SECTIME_0.6	causal	221.51	0.0	897.46	97.0	393	108.0	806.05	0.223		3360.0	0.0659	2688.0	-2466.49
eval	E7	BINDING	PROPHET	SECTIME_0.7	causal	162.83	0.0	914.2	70.0	393	75.0	853.25	0.281		3360.0	0.0485	2688.0	-2525.17
eval	E7	BINDING	PROPHET	SECTIME_0.8	causal	80.79	0.0	933.82	34.0	393	35.0	907.14	0.407		3360.0	0.024	2688.0	-2607.21
eval	E7	BINDING	PROPHET	SECTIME_RE_0.1	causal	2117.4	0.0	2167.02	384.0	393	804.0	1035.0	0.055		3360.0	0.6302	2688.0	-570.6
eval	E7	BINDING	PROPHET	SECTIME_RE_0.25	causal	1262.49	0.0	1455.01	341.0	393	536.0	925.67	0.059		3360.0	0.3757	2688.0	-1425.51
eval	E7	BINDING	PROPHET	SECTIME_RE_0.5	causal	308.74	0.0	885.67	137.0	393	159.0	763.12	0.155		3360.0	0.0919	2688.0	-2379.26
eval	E7	BINDING	PROPHET	SECTIME_RE_0.6	causal	221.51	0.0	897.46	97.0	393	108.0	806.05	0.223		3360.0	0.0659	2688.0	-2466.49
eval	E7	BINDING	PROPHET	SECTIME_RE_0.7	causal	162.83	0.0	914.2	70.0	393	75.0	853.25	0.281		3360.0	0.0485	2688.0	-2525.17
eval	E7	BINDING	PROPHET	SECTIME_RE_0.8	causal	80.79	0.0	933.82	34.0	393	35.0	907.14	0.407		3360.0	0.024	2688.0	-2607.21
inner	E5	BINDING	A_EV	OCCUPANCY_0.5	causal	11.84	17.85	14.37	312.0	379	367.2	12.24	0.151	-33.57	2021.0	0.0059	1616.8	-1604.96
inner	E5	BINDING	A_EV	OCCUPANCY_1	causal	-9.17	25.87	-10.79	325.2	379	392.2	-9.08	0.15	-33.74	2021.0	-0.0045	1616.8	-1625.97
inner	E5	BINDING	A_EV	OCCUPANCY_2	causal	10.29	5.55	11.57	336.2	379	438.8	8.83	0.131	-40.46	2021.0	0.0051	1616.8	-1606.51
inner	E5	BINDING	A_EV	SECDECL_0.25_0.5	causal	-30.06	21.83	-30.06	379.0	379	787.2	-14.6	0.071	-30.48	2021.0	-0.0149	1616.8	-1646.86
inner	E5	BINDING	A_EV	SECDECL_0.25_0.75	causal	-23.8	11.65	-23.84	378.6	379	754.4	-11.96	0.075	-54.11	2021.0	-0.0118	1616.8	-1640.6
inner	E5	BINDING	A_EV	SECDECL_0.25_0.9	causal	-28.95	14.58	-29.2	376.4	379	708.6	-15.56	0.08	-52.07	2021.0	-0.0143	1616.8	-1645.75
inner	E5	BINDING	A_EV	SECDECL_0.5_0.5	causal	-57.56	28.44	-57.64	378.2	379	761.2	-28.71	0.08	-80.58	2021.0	-0.0285	1616.8	-1674.36
inner	E5	BINDING	A_EV	SECDECL_0.5_0.75	causal	-54.17	10.78	-55.03	373.0	379	659.2	-31.14	0.095	-58.84	2021.0	-0.0268	1616.8	-1670.97
inner	E5	BINDING	A_EV	SECDECL_0.5_0.9	causal	-45.93	8.48	-48.46	358.8	379	561.4	-30.97	0.108	-31.33	2021.0	-0.0227	1616.8	-1662.73
inner	E5	BINDING	A_EV	SECDECL_0.6_0.5	causal	-58.61	23.85	-58.94	377.0	379	743.6	-29.88	0.112	-70.98	2021.0	-0.029	1616.8	-1675.41
inner	E5	BINDING	A_EV	SECDECL_0.6_0.75	causal	-60.22	8.31	-61.95	368.6	379	620.2	-36.82	0.133	-68.57	2021.0	-0.0298	1616.8	-1677.02
inner	E5	BINDING	A_EV	SECDECL_0.6_0.9	causal	-50.24	11.91	-54.91	346.0	379	508.0	-37.37	0.159	-52.6	2021.0	-0.0249	1616.8	-1667.04
inner	E5	BINDING	A_EV	SECDECL_0.7_0.5	causal	-94.35	8.4	-95.09	376.0	379	691.4	-51.69	0.098	-47.04	2021.0	-0.0467	1616.8	-1711.15
inner	E5	BINDING	A_EV	SECDECL_0.7_0.75	causal	-73.63	10.09	-77.48	359.8	379	561.8	-49.55	0.138	-58.65	2021.0	-0.0364	1616.8	-1690.43
inner	E5	BINDING	A_EV	SECDECL_0.7_0.9	causal	-60.58	5.65	-70.03	327.6	379	451.0	-50.89	0.164	-45.68	2021.0	-0.03	1616.8	-1677.38
inner	E5	BINDING	A_EV	SECNHAT_0.1	causal	-17.97	34.51	-18.14	376.2	379	707.6	-9.67	0.092	-45.51	2021.0	-0.0089	1616.8	-1634.77
inner	E5	BINDING	A_EV	SECNHAT_0.25	causal	-24.09	19.68	-25.37	360.4	379	584.4	-15.59	0.1	-41.56	2021.0	-0.0119	1616.8	-1640.89
inner	E5	BINDING	A_EV	SECNHAT_0.5	causal	-37.49	10.89	-49.29	287.6	379	398.8	-35.65	0.154	-27.2	2021.0	-0.0186	1616.8	-1654.29
inner	E5	BINDING	A_EV	SECNHAT_0.6	causal	-21.97	10.39	-32.56	253.8	379	331.8	-25.11	0.177	-0.53	2021.0	-0.0109	1616.8	-1638.77
inner	E5	BINDING	A_EV	SECNHAT_0.7	causal	-39.35	9.98	-68.86	218.0	379	269.8	-55.83	0.187	6.17	2021.0	-0.0195	1616.8	-1656.15
inner	E5	BINDING	A_EV	SECNHAT_0.8	causal	-31.43	21.01	-68.25	176.0	379	213.4	-55.84	0.238	-18.98	2021.0	-0.0156	1616.8	-1648.23
inner	E5	BINDING	A_EV	SECRETARY_0.1	LOOKAHEAD_m	-49.45	39.66	-49.54	378.6	379	725.6	-26.02	0.081	-30.4	2021.0	-0.0245	1616.8	-1666.25
inner	E5	BINDING	A_EV	SECRETARY_0.25	LOOKAHEAD_m	-27.09	19.75	-27.46	373.8	379	649.8	-15.92	0.101	-40.82	2021.0	-0.0134	1616.8	-1643.89
inner	E5	BINDING	A_EV	SECRETARY_0.5	LOOKAHEAD_m	-34.15	11.02	-37.66	344.6	379	513.0	-25.31	0.118	-17.7	2021.0	-0.0169	1616.8	-1650.95
inner	E5	BINDING	A_EV	SECRETARY_0.6	LOOKAHEAD_m	-33.69	15.01	-38.82	327.8	379	456.6	-27.79	0.128	-20.22	2021.0	-0.0167	1616.8	-1650.49
inner	E5	BINDING	A_EV	SECRETARY_0.7	LOOKAHEAD_m	-39.03	8.99	-49.52	297.8	379	387.4	-38.06	0.138	-21.78	2021.0	-0.0193	1616.8	-1655.83
inner	E5	BINDING	A_EV	SECRETARY_0.8	LOOKAHEAD_m	-29.85	11.01	-42.88	264.2	379	327.2	-34.79	0.155	-21.18	2021.0	-0.0148	1616.8	-1646.65
inner	E5	BINDING	A_EV	SECTIME_0.1	causal	-32.68	45.98	-32.68	379.0	379	718.6	-17.53	0.088	-38.93	2021.0	-0.0162	1616.8	-1649.48
inner	E5	BINDING	A_EV	SECTIME_0.25	causal	-27.25	17.53	-27.89	371.0	379	637.8	-16.39	0.086	-48.8	2021.0	-0.0135	1616.8	-1644.05
inner	E5	BINDING	A_EV	SECTIME_0.5	causal	-48.41	18.16	-57.82	316.6	379	418.6	-43.6	0.135	-37.4	2021.0	-0.024	1616.8	-1665.21
inner	E5	BINDING	A_EV	SECTIME_0.6	causal	-50.19	16.18	-65.12	291.8	379	369.6	-51.27	0.18	-27.71	2021.0	-0.0248	1616.8	-1666.99
inner	E5	BINDING	A_EV	SECTIME_0.7	causal	-48.16	9.78	-69.74	262.0	379	319.6	-57.23	0.225	-8.87	2021.0	-0.0238	1616.8	-1664.96
inner	E5	BINDING	A_EV	SECTIME_0.8	causal	-34.38	6.06	-58.59	223.4	379	261.0	-50.15	0.225	-11.8	2021.0	-0.017	1616.8	-1651.18
inner	E5	BINDING	A_EV	SECTIME_RE_0.1	causal	-32.75	45.97	-32.75	379.0	379	719.2	-17.56	0.088	-86.14	2021.0	-0.0162	1616.8	-1649.55
inner	E5	BINDING	A_EV	SECTIME_RE_0.25	causal	-27.28	17.53	-27.92	371.0	379	638.4	-16.39	0.086	-25.58	2021.0	-0.0135	1616.8	-1644.08
inner	E5	BINDING	A_EV	SECTIME_RE_0.5	causal	-49.06	18.19	-58.61	316.6	379	421.2	-43.9	0.135	-22.59	2021.0	-0.0243	1616.8	-1665.86
inner	E5	BINDING	A_EV	SECTIME_RE_0.6	causal	-50.73	16.18	-65.82	291.8	379	371.6	-51.53	0.179	-15.92	2021.0	-0.0251	1616.8	-1667.53
inner	E5	BINDING	A_EV	SECTIME_RE_0.7	causal	-48.4	9.55	-70.11	262.0	379	320.8	-57.31	0.225	-3.46	2021.0	-0.024	1616.8	-1665.2
inner	E5	BINDING	A_EV	SECTIME_RE_0.8	causal	-34.45	6.02	-58.72	223.4	379	261.6	-50.12	0.225	-13.6	2021.0	-0.017	1616.8	-1651.25
inner	E5	BINDING	A_PBAR	OCCUPANCY_0.5	causal	8.4	9.49	8.86	358.8	379	424.8	7.43	0.14	-53.75	2021.0	0.0042	1616.8	-1608.4
inner	E5	BINDING	A_PBAR	OCCUPANCY_1	causal	-12.23	22.69	-12.61	368.8	379	459.2	-10.2	0.138	-39.4	2021.0	-0.006	1616.8	-1629.03
inner	E5	BINDING	A_PBAR	OCCUPANCY_2	causal	29.39	17.04	29.58	376.6	379	510.8	21.82	0.114	-56.25	2021.0	0.0145	1616.8	-1587.41
inner	E5	BINDING	A_PBAR	SECDECL_0.25_0.5	causal	-52.54	14.88	-55.75	356.2	379	551.6	-35.97	0.109	-36.66	2021.0	-0.026	1616.8	-1669.34
inner	E5	BINDING	A_PBAR	SECDECL_0.25_0.75	causal	-22.04	8.81	-37.58	222.4	379	265.2	-31.53	0.17	-10.24	2021.0	-0.0109	1616.8	-1638.84
inner	E5	BINDING	A_PBAR	SECDECL_0.25_0.9	causal	-0.64	9.83	-0.75	135.4	379	150.0	-0.99	0.26	-57.16	2021.0	-0.0003	1616.8	-1617.44
inner	E5	BINDING	A_PBAR	SECDECL_0.5_0.5	causal	-47.67	6.28	-64.42	280.2	379	374.2	-48.23	0.189	-71.68	2021.0	-0.0236	1616.8	-1664.47
inner	E5	BINDING	A_PBAR	SECDECL_0.5_0.75	causal	1.87	5.51	9.42	70.6	379	72.2	9.21	0.544	-55.41	2021.0	0.0009	1616.8	-1614.93
inner	E5	BINDING	A_PBAR	SECDECL_0.5_0.9	causal	6.68	6.8	144.04	15.6	379	15.6	144.04	0.903	-27.51	2021.0	0.0033	1616.8	-1610.12
inner	E5	BINDING	A_PBAR	SECDECL_0.6_0.5	causal	-29.8	2.19	-45.08	250.4	379	320.0	-35.3	0.293	-61.3	2021.0	-0.0147	1616.8	-1646.6
inner	E5	BINDING	A_PBAR	SECDECL_0.6_0.75	causal	-10.26	3.4	-78.63	49.2	379	50.0	-77.15	0.622	-61.69	2021.0	-0.0051	1616.8	-1627.06
inner	E5	BINDING	A_PBAR	SECDECL_0.6_0.9	causal	-5.94	1.84	-313.25	7.8	379	7.8	-313.25	-12.375	-54.22	2021.0	-0.0029	1616.8	-1622.74
inner	E5	BINDING	A_PBAR	SECDECL_0.7_0.5	causal	-39.71	7.5	-69.49	215.8	379	266.6	-56.28	0.243	-56.08	2021.0	-0.0196	1616.8	-1656.51
inner	E5	BINDING	A_PBAR	SECDECL_0.7_0.75	causal	-9.08	1.05	-104.09	33.4	379	33.6	-103.44	0.836	-64.61	2021.0	-0.0045	1616.8	-1625.88
inner	E5	BINDING	A_PBAR	SECDECL_0.7_0.9	causal	-2.19	1.32	-196.16	4.2	379	4.2	-196.16	-43.244	-41.07	2021.0	-0.0011	1616.8	-1618.99
inner	E5	BINDING	A_PBAR	SECNHAT_0.1	causal	-18.0	26.45	-29.26	226.4	379	278.6	-24.19	0.177	-60.09	2021.0	-0.0089	1616.8	-1634.8
inner	E5	BINDING	A_PBAR	SECNHAT_0.25	causal	-5.86	15.22	-27.5	66.8	379	71.6	-24.68	0.421	-15.25	2021.0	-0.0029	1616.8	-1622.66
inner	E5	BINDING	A_PBAR	SECNHAT_0.5	causal	6.58	1.74	170.36	16.2	379	16.2	170.36	0.843	-35.21	2021.0	0.0033	1616.8	-1610.22
inner	E5	BINDING	A_PBAR	SECNHAT_0.6	causal	6.97	4.34	333.66	9.0	379	9.0	333.66	0.96	-13.52	2021.0	0.0034	1616.8	-1609.83
inner	E5	BINDING	A_PBAR	SECNHAT_0.7	causal	2.76	2.82	157.98	6.6	379	6.6	157.98	0.82	-29.04	2021.0	0.0014	1616.8	-1614.04
inner	E5	BINDING	A_PBAR	SECNHAT_0.8	causal	1.73	2.13	175.0	3.8	379	3.8	175.0	0.359	-15.08	2021.0	0.0009	1616.8	-1615.07
inner	E5	BINDING	A_PBAR	SECRETARY_0.1	LOOKAHEAD_m	-23.88	18.68	-36.14	253.4	379	314.2	-29.16	0.149	-61.84	2021.0	-0.0118	1616.8	-1640.68
inner	E5	BINDING	A_PBAR	SECRETARY_0.25	LOOKAHEAD_m	-15.8	13.2	-63.38	91.4	379	94.2	-60.98	0.393	-42.19	2021.0	-0.0078	1616.8	-1632.6
inner	E5	BINDING	A_PBAR	SECRETARY_0.5	LOOKAHEAD_m	1.32	2.61	32.51	10.4	379	10.4	32.51	0.815	-29.79	2021.0	0.0007	1616.8	-1615.48
inner	E5	BINDING	A_PBAR	SECRETARY_0.6	LOOKAHEAD_m	2.33	2.17	216.67	3.6	379	3.6	216.67	0.481	-21.31	2021.0	0.0012	1616.8	-1614.47
inner	E5	BINDING	A_PBAR	SECRETARY_0.7	LOOKAHEAD_m	-0.24	0.38	-89.5	0.4	379	0.4	-223.75		-26.86	2021.0	-0.0001	1616.8	-1617.04
inner	E5	BINDING	A_PBAR	SECRETARY_0.8	LOOKAHEAD_m	-0.04	0.08	-16.0	0.2	379	0.2	-80.0		-13.33	2021.0	-0.0	1616.8	-1616.84
inner	E5	BINDING	A_PBAR	SECTIME_0.1	causal	-4.27	20.83	-5.53	295.4	379	375.2	-4.46	0.134	-57.37	2021.0	-0.0021	1616.8	-1621.07
inner	E5	BINDING	A_PBAR	SECTIME_0.25	causal	-5.69	13.09	-28.39	71.2	379	73.0	-27.68	0.43	-28.67	2021.0	-0.0028	1616.8	-1622.49
inner	E5	BINDING	A_PBAR	SECTIME_0.5	causal	7.76	3.68	760.77	4.0	379	4.0	760.77	0.859	-30.72	2021.0	0.0038	1616.8	-1609.04
inner	E5	BINDING	A_PBAR	SECTIME_0.6	causal	-0.17	0.31	-59.0	1.2	379	1.2	-73.75	0.507	-22.26	2021.0	-0.0001	1616.8	-1616.97
inner	E5	BINDING	A_PBAR	SECTIME_0.7	causal	-0.1	0.2	-18.5	0.4	379	0.4	-92.5		-15.26	2021.0	-0.0	1616.8	-1616.9
inner	E5	BINDING	A_PBAR	SECTIME_0.8	causal	-0.1	0.2	-18.5	0.4	379	0.4	-92.5		-9.91	2021.0	-0.0	1616.8	-1616.9
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.1	causal	-4.27	20.83	-5.53	295.4	379	375.2	-4.46	0.134	-53.86	2021.0	-0.0021	1616.8	-1621.07
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.25	causal	-5.69	13.09	-28.39	71.2	379	73.0	-27.68	0.43	-50.77	2021.0	-0.0028	1616.8	-1622.49
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.5	causal	7.76	3.68	760.77	4.0	379	4.0	760.77	0.859	-36.11	2021.0	0.0038	1616.8	-1609.04
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.6	causal	-0.17	0.31	-59.0	1.2	379	1.2	-73.75	0.507	-13.53	2021.0	-0.0001	1616.8	-1616.97
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.7	causal	-0.1	0.2	-18.5	0.4	379	0.4	-92.5		-18.94	2021.0	-0.0	1616.8	-1616.9
inner	E5	BINDING	A_PBAR	SECTIME_RE_0.8	causal	-0.1	0.2	-18.5	0.4	379	0.4	-92.5		-12.94	2021.0	-0.0	1616.8	-1616.9
inner	E5	BINDING	A_PWIN	OCCUPANCY_0.5	causal	1.23	32.17	2.58	223.6	379	227.8	2.44	0.201	-27.66	2021.0	0.0006	1616.8	-1615.57
inner	E5	BINDING	A_PWIN	OCCUPANCY_1	causal	-44.68	36.3	-53.02	320.0	379	366.0	-46.46	0.164	-63.52	2021.0	-0.0221	1616.8	-1661.48
inner	E5	BINDING	A_PWIN	OCCUPANCY_2	causal	-44.63	19.3	-52.19	324.4	379	373.4	-45.29	0.168	-41.21	2021.0	-0.0221	1616.8	-1661.43
inner	E5	BINDING	A_PWIN	SECDECL_0.25_0.5	causal	29.31	16.8	42.02	266.8	379	339.2	33.14	0.151	-23.91	2021.0	0.0145	1616.8	-1587.49
inner	E5	BINDING	A_PWIN	SECDECL_0.25_0.75	causal	33.68	8.08	55.84	228.0	379	275.4	46.2	0.172	-40.9	2021.0	0.0167	1616.8	-1583.12
inner	E5	BINDING	A_PWIN	SECDECL_0.25_0.9	causal	40.37	13.55	73.7	207.8	379	242.4	62.93	0.186	-34.7	2021.0	0.02	1616.8	-1576.43
inner	E5	BINDING	A_PWIN	SECDECL_0.5_0.5	causal	1.48	5.7	8.41	83.4	379	87.6	8.31	0.389	-49.42	2021.0	0.0007	1616.8	-1615.32
inner	E5	BINDING	A_PWIN	SECDECL_0.5_0.75	causal	-3.1	5.83	-19.25	55.6	379	56.4	-18.74	0.48	-40.31	2021.0	-0.0015	1616.8	-1619.9
inner	E5	BINDING	A_PWIN	SECDECL_0.5_0.9	causal	-5.89	5.19	-50.26	43.0	379	43.4	-49.6	0.551	-84.5	2021.0	-0.0029	1616.8	-1622.69
inner	E5	BINDING	A_PWIN	SECDECL_0.6_0.5	causal	2.59	8.3	16.18	62.8	379	65.4	15.71	0.494	-63.03	2021.0	0.0013	1616.8	-1614.21
inner	E5	BINDING	A_PWIN	SECDECL_0.6_0.75	causal	4.58	9.48	42.62	40.6	379	41.0	42.88	0.546	-61.38	2021.0	0.0023	1616.8	-1612.22
inner	E5	BINDING	A_PWIN	SECDECL_0.6_0.9	causal	-2.28	8.75	-32.55	31.2	379	31.4	-31.14	0.679	-42.4	2021.0	-0.0011	1616.8	-1619.08
